SNname dm15b dm15berr w2peak w2peakerr m2peak m2peakerr w1peak w1peakerr uupeak uupeakerr bbpeak bbpeakerr vvpeak vvpeakerr w2bpeak w2bpeakerr  m2bpeak m2bpeakerr  w1bpeak w1bpeakerr  uubpeak uubpeakerr  bbbpeak bbbpeakerr  vvbpeak vvbpeakerr 
SN2010cr      1.79339    0.0847114      19.6205    0.0851314      19.9600     0.145541      18.2922     0.145386      16.4565    0.0336995      16.7432    0.0284499      16.6882    0.0384034      19.6228   0.00608349      20.2185     0.118750      18.4022    0.0150655      16.5874    0.0369167      16.7432  0.000904083      16.7019   0.00832367
SN2010Y      1.75041    0.0364839      17.3747    0.0383311      17.6453    0.0405313      16.0803    0.0309202      14.6157    0.0226240      15.0550   0.00928619      15.0245   0.00909452      17.7152    0.0211096      17.8148    0.0129770      16.2720    0.0114997      14.7849    0.0113408      15.0550  0.000279903      15.0417   0.00262260
PTF10icb     0.944477    0.0896788      17.3348     0.145541      18.5887     0.101779      15.7170    0.0298544      14.0625    0.0191967      14.5320    0.0209641      14.4787    0.0265389      17.5295    0.0516415      18.7489    0.0850692      15.8177    0.0589999      14.1225    0.0361107      14.5320   0.00105619      14.4898   0.00868130
SN2009ig     0.852476    0.0358763      16.5233    0.0369395      17.4042    0.0447836      14.6888    0.0246295      13.1547    0.0183121      13.5772   0.00940158      13.4762    0.0272703      16.6442    0.0222230      17.4145   0.00466267      14.8226    0.0179996      13.3044    0.0200194      13.5772  0.000450611      13.4799   0.00229502
SN2009gf      2.03160    0.0909942      18.8455     0.145530      19.2468    0.0595320      17.6610    0.0357695      16.0148    0.0273525      16.1658    0.0355833      16.0423    0.0111322      19.2619     0.117769      19.3297    0.0594991      17.7532    0.0302960      16.1420    0.0496583      16.1658   0.00144482      16.0596    0.0134134
SN2009dc     0.743916    0.0104401      17.1470     0.123254          NaN          NaN          NaN          NaN          NaN          NaN      15.3480   0.00307491      15.2783   0.00993472      17.2733    0.0284999         -NaN          NaN         -NaN          NaN         -NaN          NaN      15.3480  0.000175476      15.2813  0.000541687
SN2009cz      1.00117    0.0602907      19.0512    0.0568992      20.2695     0.145541      17.4257    0.0361086      15.5932    0.0282195      15.8227    0.0260236      15.7522    0.0292776      19.1094    0.0329533      20.8735    0.0635885      17.5495    0.0365127      15.6638    0.0266964      15.8227   0.00100040      15.8125    0.0293627
SN2009an      1.42834    0.0255520      17.8363    0.0447544      18.8380    0.0587727      16.1903    0.0339891      14.4592     0.117258      14.5412   0.00890602      14.4905   0.00828769      17.8539   0.00292333      18.9502   0.00819016      16.2187   0.00371234      14.5110   0.00498327      14.5412  0.000211716      14.4996   0.00196218
SN2009Y      1.05355    0.0513034      17.5933    0.0423201      18.7687    0.0488430      15.8870    0.0331826      14.2430    0.0209225      14.3975    0.0376456      14.1785    0.0299099      17.6380    0.0117957      18.8025    0.0115404      15.9657    0.0155516      14.3538    0.0175741      14.3975  0.000469208      14.2486    0.0125332
SNF20080514002      1.42577    0.0483427      18.4675    0.0451372      18.6872    0.0490985      17.1470    0.0310392      15.5093    0.0260030      15.9900    0.0141487      16.0825    0.0134279      18.6133    0.0216195      18.7188    0.0145664      17.2288   0.00966613      15.7110    0.0214321      15.9900  0.000538826      16.1092   0.00886250
SN2008hv      1.30294    0.0452581      17.5972    0.0450782      18.3787    0.0552695      15.9293    0.0301647      14.2830    0.0199284      14.8128    0.0232509      14.8822    0.0286317      17.6232   0.00670687      18.3864   0.00400257      16.0307    0.0128694      14.3779    0.0123749      14.8128  0.000367165      14.8865   0.00122261
SN2008hs      1.74188    0.0519690      19.1837    0.0556073      19.7313     0.145541      17.8297    0.0396263      16.1313    0.0271173      16.2887    0.0228533      16.2085    0.0265255      19.3002    0.0248256      19.7552    0.0109215      17.9816    0.0233998      16.2697    0.0212971      16.2887  0.000674248      16.2907    0.0180292
SN2008ec      1.24939    0.0303734      18.8030    0.0837188          NaN          NaN      17.2457    0.0466457      15.5442    0.0271484      15.8077   0.00680964      15.5930   0.00631464      18.8340   0.00997305          NaN          NaN      17.4095    0.0165725      15.6364    0.0136248      15.8077  0.000339508      15.6290   0.00852299
SN2008Q      1.31667    0.0679293      16.3833    0.0345895      16.7628    0.0335273      14.7030    0.0260793      13.2473    0.0180845      13.7908    0.0316446      13.7238   0.00622334      16.4472    0.0215912      16.8413    0.0294504      14.8303    0.0279775      13.3346    0.0228550      13.7908  0.000717640      13.7476   0.00946140
SN2008A      1.60510    0.0422073      19.1777     0.145541      19.2358    0.0763798      17.8218     0.145317      16.2083    0.0259455      16.3995   0.00729340      16.0743    0.0106812      19.5589    0.0334015      19.7772    0.0291646      18.4385    0.0428734      16.3165    0.0112648      16.3995  0.000549316      16.2851    0.0265799
SN2007sr      1.32392    0.0285627      16.5330    0.0343501      17.3763    0.0443808      14.8958    0.0286038      13.3628    0.0167532      13.0955    0.0108098      12.8285    0.0151433      16.5357   0.00194740      17.4533    0.0173133      14.9014   0.00326967      13.3676   0.00293875      13.0955  0.000372410      12.8317  0.000825405
SN2007on      1.83362    0.0113140      15.5407    0.0308039      15.7808    0.0285179      14.1925    0.0202777      12.7842    0.0173225      13.0905   0.00489634      12.9683   0.00488217      15.9459    0.0134411      16.0925    0.0110003      14.5670    0.0133753      13.0276    0.0142856      13.0905  0.000191212      12.9877   0.00183058
SN2007gi      1.78587    0.0713478      16.5913     0.139823      18.1668     0.145427      14.8713     0.139794      13.4960    0.0895904      13.2245    0.0108706      13.0728    0.0137296      17.2390    0.0450134      19.1278    0.0541687      15.8942    0.0500202      14.6489    0.0500202      13.2245  0.000308514      13.0932   0.00612926
SN2007cv      1.65067    0.0594850      18.4153    0.0456896      19.6000     0.145541      16.7948    0.0333984      14.9928    0.0242763      15.2632    0.0225298      15.1617    0.0348238      18.5320    0.0281178      31.4689     0.427125      16.8614    0.0167503      15.0896    0.0209999      15.2632  0.000585079      15.1749   0.00640011
SN2007co      1.09301    0.0306975      20.2333     0.145541          NaN          NaN      18.7595    0.0557267      16.9333    0.0302942      16.8835    0.0101681      16.7113   0.00755910      20.2366   0.00155735          NaN          NaN      18.7605  0.000555992      16.9765   0.00862503      16.8835  0.000337601      16.7337   0.00336552
SN2007bm      1.12781   0.00981562      18.2450    0.0515861          NaN          NaN      16.6508     0.145276      14.7403     0.128464      14.6580   0.00279275      14.1482   0.00637907      18.2677   0.00196060          NaN          NaN      16.7639   0.00528049      14.7899   0.00310389      14.6580  0.000124931      14.1698   0.00129747
SN2007af      1.20213    0.0139719      16.3667    0.0858741      17.0573    0.0534601      14.6247    0.0287643      13.0730    0.0180390      13.2833   0.00394922      13.2070    0.0104059      16.3667  7.53403e-05      17.0573      0.00000      14.7602   0.00673294      13.1484   0.00418456      13.2833  0.000144482      13.2192   0.00123930
SN2007S     0.833437    0.0213158      19.1108     0.111612          NaN          NaN      17.7510    0.0595644      15.9053    0.0339391      15.9243   0.00915681      15.4982    0.0834259      19.1420   0.00608921          NaN          NaN      17.8473   0.00971365      15.9706   0.00751638      15.9243  0.000275612      15.5019   0.00156975
SN2006mr      1.80238    0.0213648      18.7477     0.107796          NaN          NaN      17.5728    0.0836658          NaN          NaN      15.4485    0.0180040      14.6323    0.0148159      18.9236    0.0163399          NaN          NaN      17.7300    0.0132500          NaN          NaN      15.4485  0.000332355      14.6763   0.00657988
SN2006ej      1.27746    0.0438611      18.7370    0.0493604      18.4297     0.145508      16.9315     0.132787      15.4630     0.140133      15.9257    0.0117041      15.8210   0.00511483      18.7637   0.00992600      18.6717    0.0168610      17.2521    0.0819998      15.6244    0.0195832      15.9257  0.000634670      15.8744    0.0145020
SN2006dm      1.39627    0.0502661      18.9803    0.0613603      19.5957     0.145541      17.6408    0.0379357      15.9617    0.0317374      16.1918    0.0268392      16.1002    0.0282377      19.5666    0.0877705      20.0197    0.0782490      17.6900    0.0164394      16.0372    0.0200005      16.1918  0.000748634      16.1191   0.00886250
SN2006dd          NaN          NaN      16.2863     0.141654      16.4283    0.0497848      14.4422    0.0278794          NaN          NaN      12.3318   0.00406419      12.3800    0.0108289      17.0982    0.0100250      17.2992    0.0106521      15.6096    0.0143046          NaN          NaN      12.3318  4.86374e-05      12.3871  0.000274181
SN2006X      1.09336    0.0301121      19.3490     0.100127          NaN          NaN      18.2547    0.0784202      17.0113    0.0460989      15.3640   0.00883114      14.0698    0.0250043      19.3579   0.00297674          NaN          NaN      18.3188    0.0126152      17.0213   0.00382884      15.3640  0.000447273      14.1727    0.0162196
SN2005ke      1.72213    0.0152286      18.4088    0.0498178      18.9405    0.0584817      17.0540    0.0384092      15.4897    0.0262399      14.9213    0.0101656      14.2253   0.00603716      18.4088  8.96454e-05      18.9415  3.94185e-05      17.0711   0.00174427      15.5819   0.00383973      14.9213  0.000148296      14.2897   0.00315189
SN2005hk      1.57344    0.0121211      18.2220     0.145411      18.4952     0.145541      16.8927     0.145323          NaN          NaN      15.9192   0.00334772      15.7435    0.0116449      18.7292   0.00293032      19.6558    0.0118472      17.0910   0.00244077         -NaN          NaN      15.9192  7.29561e-05      15.8234   0.00209236
SN2005df      1.16395    0.0182964      15.6303    0.0278194      16.9133    0.0995084      13.8732    0.0213445          NaN          NaN      12.3242   0.00764425      12.3817   0.00468824      15.6309  0.000500202      16.9542   0.00416692      13.9066   0.00433556          NaN          NaN      12.3200  0.000207424      12.3863  0.000844002
SN2005cf      1.09012    0.0244537      16.8885    0.0445203      18.3570     0.145427      15.0330    0.0321768          NaN          NaN      13.5975    0.0167684      13.5522   0.00597625      16.9006   0.00301838      18.3696   0.00385046      15.0539   0.00436608      13.4436   0.00611186      13.5975  0.000235081      13.5649   0.00216961
SN2005am      1.52015    0.0153242      17.0105    0.0380485      18.2220    0.0210530      15.3098    0.0298297          NaN          NaN      13.8510   0.00323205      13.7612   0.00246399      17.0115  0.000603676      18.5990    0.0178868      15.3711   0.00723330          NaN          NaN      13.8510  0.000226021      13.7739   0.00217485
